請求コード,品名,分類
622938701,エプレレノン錠２５ｍｇ「杏林」,ht
622938801,エプレレノン錠５０ｍｇ「杏林」,ht
622938901,エプレレノン錠１００ｍｇ「杏林」,ht
622939001,アジルサルタンＯＤ錠１０ｍｇ「杏林」,ht
622939101,アジルサルタンＯＤ錠２０ｍｇ「杏林」,ht
622939201,アジルサルタンＯＤ錠４０ｍｇ「杏林」,ht
622939601,アジルサルタン錠１０ｍｇ「サワイ」,ht
622939701,アジルサルタン錠２０ｍｇ「サワイ」,ht
622939801,アジルサルタン錠４０ｍｇ「サワイ」,ht
622939901,アジルサルタンＯＤ錠１０ｍｇ「サワイ」,ht
622940001,アジルサルタンＯＤ錠２０ｍｇ「サワイ」,ht
622940101,アジルサルタンＯＤ錠４０ｍｇ「サワイ」,ht
622941201,アジルサルタン錠１０ｍｇ「武田テバ」,ht
622941301,アジルサルタン錠２０ｍｇ「武田テバ」,ht
622941401,アジルサルタン錠４０ｍｇ「武田テバ」,ht
622941701,アジルサルタンＯＤ錠１０ｍｇ「明治」,ht
622941801,アジルサルタンＯＤ錠２０ｍｇ「明治」,ht
622941901,アジルサルタンＯＤ錠４０ｍｇ「明治」,ht
622942101,ビソプロロールフマル酸塩錠０．６２５ｍｇ「ＤＳＥＰ」,ht
622942201,ビソプロロールフマル酸塩錠２．５ｍｇ「ＤＳＥＰ」,ht
622942301,ビソプロロールフマル酸塩錠５ｍｇ「ＤＳＥＰ」,ht
622942401,アジルサルタン錠１０ｍｇ「サンド」,ht
622942501,アジルサルタン錠２０ｍｇ「サンド」,ht
622942601,アジルサルタン錠４０ｍｇ「サンド」,ht
622942701,アジルサルタンＯＤ錠１０ｍｇ「日新」,ht
622942801,アジルサルタンＯＤ錠２０ｍｇ「日新」,ht
622942901,アジルサルタンＯＤ錠４０ｍｇ「日新」,ht
622943201,アジルサルタン錠１０ｍｇ「ニプロ」,ht
622943301,アジルサルタン錠２０ｍｇ「ニプロ」,ht
622943401,アジルサルタン錠４０ｍｇ「ニプロ」,ht
622943701,アジルサルタン錠１０ｍｇ「ＪＧ」,ht
622943801,アジルサルタン錠２０ｍｇ「ＪＧ」,ht
622943901,アジルサルタン錠４０ｍｇ「ＪＧ」,ht
620817703,イコサペント酸エチルカプセル３００ｍｇ「ＢＭＤ」,dl
621850201,プラバスタチンＮａ塩錠５ｍｇ「ニプロ」,dl
621850301,プラバスタチンＮａ塩錠１０ｍｇ「ニプロ」,dl
622582502,ロスバスタチン錠２．５ｍｇ「ＫＭＰ」,dl
622582602,ロスバスタチンＯＤ錠２．５ｍｇ「ＫＭＰ」,dl
622582702,ロスバスタチン錠５ｍｇ「ＫＭＰ」,dl
622582802,ロスバスタチンＯＤ錠５ｍｇ「ＫＭＰ」,dl
622590302,ロスバスタチン錠２．５ｍｇ「ＮＩＧ」,dl
622590402,ロスバスタチン錠５ｍｇ「ＮＩＧ」,dl
622934200,アムロジピンベシル酸塩・アトルバスタチンカルシウム２番錠,dl
622944001,エゼアト配合錠ＬＤ「ＪＧ」,dl
622944101,エゼアト配合錠ＨＤ「ＪＧ」,dl
620871408,グリベンクラミド錠１．２５ｍｇ「ＮＩＧ」,dm
620871908,グリベンクラミド錠２．５ｍｇ「ＮＩＧ」,dm
621943305,ボグリボースＯＤ錠０．２ｍｇ「杏林」,dm
621943405,ボグリボースＯＤ錠０．３ｍｇ「杏林」,dm
622017902,グリメピリド錠１ｍｇ「ニプロ」,dm
622018002,グリメピリド錠３ｍｇ「ニプロ」,dm
622020905,グリメピリド錠１ｍｇ「ＮＩＧ」,dm
622021005,グリメピリド錠３ｍｇ「ＮＩＧ」,dm
622053802,ピオグリタゾン錠１５ｍｇ「ニプロ」,dm
622061002,ピオグリタゾン錠３０ｍｇ「ニプロ」,dm
622159303,グリメピリド錠０．５ｍｇ「ＮＩＧ」,dm
622202202,グリメピリド錠０．５ｍｇ「ニプロ」,dm
622931301,マンジャロ皮下注２．５ｍｇアテオス　０．５ｍＬ,dm
622931401,マンジャロ皮下注５ｍｇアテオス　０．５ｍＬ,dm
622931501,マンジャロ皮下注７．５ｍｇアテオス　０．５ｍＬ,dm
622931601,マンジャロ皮下注１０ｍｇアテオス　０．５ｍＬ,dm
622931701,マンジャロ皮下注１２．５ｍｇアテオス　０．５ｍＬ,dm
622931801,マンジャロ皮下注１５ｍｇアテオス　０．５ｍＬ,dm
622935000,ミチグリニドカルシウム５ｍｇ口腔内崩壊錠,dm
622935100,ミグリトール２５ｍｇ錠,dm
622935200,ミグリトール５０ｍｇ錠,dm
622935300,ミグリトール５０ｍｇ口腔内崩壊錠,dm
620254428,アテノロール錠２５ｍｇ「ＮＩＧ」,ht
620254564,アテノロール錠５０ｍｇ「ＮＩＧ」,ht
622946901,アムロジピン錠２．５ｍｇ「ＶＴＲＳ」,ht
622947001,アムロジピン錠５ｍｇ「ＶＴＲＳ」,ht
622947101,アムロジピン錠１０ｍｇ「ＶＴＲＳ」,ht
622947201,アムロジピンＯＤ錠２．５ｍｇ「ＶＴＲＳ」,ht
622947301,アムロジピンＯＤ錠５ｍｇ「ＶＴＲＳ」,ht
622947401,アムロジピンＯＤ錠１０ｍｇ「ＶＴＲＳ」,ht
622947801,ドキサゾシン錠０．５ｍｇ「ＶＴＲＳ」,ht
622947901,ドキサゾシン錠１ｍｇ「ＶＴＲＳ」,ht
622948001,ドキサゾシン錠２ｍｇ「ＶＴＲＳ」,ht
622948101,ドキサゾシン錠４ｍｇ「ＶＴＲＳ」,ht
622945401,パルモディアＸＲ錠０．２ｍｇ,dl
622945501,パルモディアＸＲ錠０．４ｍｇ,dl
622948601,レクビオ皮下注３００ｍｇシリンジ　１．５ｍＬ,dl
622954201,イルアミクス配合錠ＬＤ「ダイト」,ht
622954301,イルアミクス配合錠ＨＤ「ダイト」,ht
622955701,エンレスト粒状錠小児用１２．５ｍｇ,ht
622955801,エンレスト粒状錠小児用３１．２５ｍｇ,ht
622957800,トリクロルメチアジド２ｍｇ錠,ht
622964301,アジルサルタン錠１０ｍｇ「ＴＣＫ」,ht
622964401,アジルサルタン錠２０ｍｇ「ＴＣＫ」,ht
622964501,アジルサルタン錠４０ｍｇ「ＴＣＫ」,ht
622946601,ロスバスタチンＯＤ錠２．５ｍｇ「フェルゼン」,dl
622946701,ロスバスタチンＯＤ錠５ｍｇ「フェルゼン」,dl
622957900,アトルバスタチンカルシウム５ｍｇ口腔内崩壊錠,dl
622958200,イコサペント酸エチル３００ｍｇ粒状カプセル,dl
629929101,エヴキーザ点滴静注液３４５ｍｇ　２．３ｍＬ,dl
622955301,カナグルＯＤ錠１００ｍｇ,dm
622958300,ナテグリニド９０ｍｇ錠,dm
670002066,テノーミン錠２５　２５ｍｇ（選）,ht
670002067,テノーミン錠５０　５０ｍｇ（選）,ht
670002422,ディオバン錠１６０ｍｇ（選）,ht
670002429,ミカルディス錠２０ｍｇ（選）,ht
670002430,ミカルディス錠４０ｍｇ（選）,ht
670003886,アムロジンＯＤ錠２．５ｍｇ（選）,ht
670003887,アムロジンＯＤ錠５ｍｇ（選）,ht
670004915,アルダクトンＡ錠２５ｍｇ（選）,ht
670005904,アムロジン錠２．５ｍｇ（選）,ht
670005905,アムロジン錠５ｍｇ（選）,ht
670006793,アバプロ錠５０ｍｇ（選）,ht
670006794,アバプロ錠１００ｍｇ（選）,ht
670006796,イルベタン錠５０ｍｇ（選）,ht
670006797,イルベタン錠１００ｍｇ（選）,ht
670008040,ノルバスクＯＤ錠２．５ｍｇ（選）,ht
670008041,ノルバスクＯＤ錠５ｍｇ（選）,ht
670009090,エカード配合錠ＨＤ（選）,ht
670009091,エカード配合錠ＬＤ（選）,ht
670009093,コディオ配合錠ＭＤ（選）,ht
670009106,ニューロタン錠１００ｍｇ（選）,ht
670009126,ニューロタン錠２５ｍｇ（選）,ht
670009127,ニューロタン錠５０ｍｇ（選）,ht
670009430,フルイトラン錠１ｍｇ（選）,ht
670255102,アロチノロール塩酸塩錠５ｍｇ「ＤＳＰ」（選）,ht
670255302,アロチノロール塩酸塩錠１０ｍｇ「ＤＳＰ」（選）,ht
670256101,メインテート錠２．５ｍｇ（選）,ht
670256201,メインテート錠５ｍｇ（選）,ht
670303802,ペルジピン注射液２５ｍｇ　２５ｍＬ（選）,ht
670407003,スプレンジール錠２．５ｍｇ（選）,ht
670407004,スプレンジール錠５ｍｇ（選）,ht
670407147,アテレック錠５　５ｍｇ（選）,ht
670407148,アテレック錠１０　１０ｍｇ（選）,ht
670409327,オドリック錠０．５ｍｇ（選）,ht
670409328,オドリック錠１ｍｇ（選）,ht
670421318,コバシル錠２ｍｇ（選）,ht
670421319,コバシル錠４ｍｇ（選）,ht
670421321,アダラートＣＲ錠２０ｍｇ（選）,ht
670421322,アダラートＣＲ錠４０ｍｇ（選）,ht
670432011,ブロプレス錠２　２ｍｇ（選）,ht
670432012,ブロプレス錠４　４ｍｇ（選）,ht
670432013,ブロプレス錠８　８ｍｇ（選）,ht
670432014,ブロプレス錠１２　１２ｍｇ（選）,ht
670443042,ディオバン錠２０ｍｇ（選）,ht
670443043,ディオバン錠４０ｍｇ（選）,ht
670443044,ディオバン錠８０ｍｇ（選）,ht
670454081,ペルジピン錠２０ｍｇ（選）,ht
670462040,アーチスト錠２．５ｍｇ（選）,ht
670470001,カルブロック錠８ｍｇ（選）,ht
670470002,カルブロック錠１６ｍｇ（選）,ht
671769402,プレミネント配合錠ＬＤ（選）,ht
671926601,ミコンビ配合錠ＡＰ（選）,ht
671926701,ミコンビ配合錠ＢＰ（選）,ht
671932701,カデュエット配合錠１番（選）,ht
671932801,カデュエット配合錠２番（選）,ht
671932901,カデュエット配合錠３番（選）,ht
671933001,カデュエット配合錠４番（選）,ht
671980801,エックスフォージ配合錠（選）,ht
671986501,ユニシア配合錠ＬＤ（選）,ht
671986601,ユニシア配合錠ＨＤ（選）,ht
671991101,アムロジン錠１０ｍｇ（選）,ht
671991201,アムロジンＯＤ錠１０ｍｇ（選）,ht
671999101,ミカルディス錠８０ｍｇ（選）,ht
672002701,ノルバスク錠１０ｍｇ（選）,ht
672002801,ノルバスクＯＤ錠１０ｍｇ（選）,ht
672006801,ミカムロ配合錠ＡＰ（選）,ht
672068002,メインテート錠０．６２５ｍｇ（選）,ht
672120016,インデラル錠１０ｍｇ（選）,ht
672120031,カルビスケン錠５ｍｇ（選）,ht
672120119,ミケラン錠５ｍｇ（選）,ht
672130039,アルダクトンＡ錠５０ｍｇ（選）,ht
672130207,フルイトラン錠２ｍｇ（選）,ht
672140022,ペルジピン注射液２ｍｇ　２ｍＬ（選）,ht
672140074,カプトリル錠１２．５ｍｇ（選）,ht
672140075,カプトリル錠２５ｍｇ（選）,ht
672140128,セロケン錠２０ｍｇ（選）,ht
672140158,トランデート錠１００ｍｇ（選）,ht
672140159,トランデート錠５０ｍｇ（選）,ht
672140327,ロプレソール錠２０ｍｇ（選）,ht
672140328,ロプレソール錠４０ｍｇ（選）,ht
672140443,レニベース錠２．５　２．５ｍｇ（選）,ht
672140444,レニベース錠５　５ｍｇ（選）,ht
672140445,レニベース錠１０　１０ｍｇ（選）,ht
672140480,セタプリル錠２５ｍｇ（選）,ht
672140495,ニバジール錠２ｍｇ（選）,ht
672140496,ニバジール錠４ｍｇ（選）,ht
672140516,カルデナリン錠０．５ｍｇ（選）,ht
672140517,カルデナリン錠１ｍｇ（選）,ht
672140518,カルデナリン錠２ｍｇ（選）,ht
672140519,カルデナリン錠４ｍｇ（選）,ht
672140554,カルスロット錠５　５ｍｇ（選）,ht
672140555,カルスロット錠１０　１０ｍｇ（選）,ht
672140556,カルスロット錠２０　２０ｍｇ（選）,ht
672140650,ロンゲス錠５ｍｇ（選）,ht
672140651,ロンゲス錠１０ｍｇ（選）,ht
672140652,ロンゲス錠２０ｍｇ（選）,ht
672140695,セレクトール錠１００ｍｇ（選）,ht
672140696,セレクトール錠２００ｍｇ（選）,ht
672140700,ケルロング錠５ｍｇ（選）,ht
672140701,ケルロング錠１０ｍｇ（選）,ht
672140702,アーチスト錠１０ｍｇ（選）,ht
672140703,アーチスト錠２０ｍｇ（選）,ht
672140704,チバセン錠２．５ｍｇ（選）,ht
672140705,チバセン錠５ｍｇ（選）,ht
672140706,チバセン錠１０ｍｇ（選）,ht
672140711,タナトリル錠２．５　２．５ｍｇ（選）,ht
672140712,タナトリル錠５　５ｍｇ（選）,ht
672140713,タナトリル錠１０　１０ｍｇ（選）,ht
672140720,エースコール錠１ｍｇ（選）,ht
672140721,エースコール錠２ｍｇ（選）,ht
672140722,エースコール錠４ｍｇ（選）,ht
672143501,アジルバ錠２０ｍｇ（選）,ht
672143601,アジルバ錠４０ｍｇ（選）,ht
672170632,バイロテンシン錠５ｍｇ（選）,ht
672170633,バイロテンシン錠１０ｍｇ（選）,ht
672170662,コニール錠２　２ｍｇ（選）,ht
672170663,コニール錠４　４ｍｇ（選）,ht
672170664,コニール錠８　８ｍｇ（選）,ht
672170709,ノルバスク錠２．５ｍｇ（選）,ht
672170710,ノルバスク錠５ｍｇ（選）,ht
672199201,アイミクス配合錠ＬＤ（選）,ht
672199301,アイミクス配合錠ＨＤ（選）,ht
672224601,ミカムロ配合錠ＢＰ（選）,ht
672242401,アバプロ錠２００ｍｇ（選）,ht
672249501,イルベタン錠２００ｍｇ（選）,ht
672255401,ディオバンＯＤ錠２０ｍｇ（選）,ht
672255501,ディオバンＯＤ錠４０ｍｇ（選）,ht
672255601,ディオバンＯＤ錠８０ｍｇ（選）,ht
672255701,ディオバンＯＤ錠１６０ｍｇ（選）,ht
672279501,プレミネント配合錠ＨＤ（選）,ht
672284801,アテレック錠２０　２０ｍｇ（選）,ht
672341401,アジルバ錠１０ｍｇ（選）,ht
672341701,ザクラス配合錠ＨＤ（選）,ht
672341801,ザクラス配合錠ＬＤ（選）,ht
672422901,エックスフォージ配合ＯＤ錠（選）,ht
672452801,オルメテックＯＤ錠１０ｍｇ（選）,ht
672452901,オルメテックＯＤ錠２０ｍｇ（選）,ht
672454201,オルメテックＯＤ錠４０ｍｇ（選）,ht
672540001,オルメテックＯＤ錠５ｍｇ（選）,ht
622974201,エゼロス配合錠ＨＤ「サワイ」,dl
622974301,エゼロス配合錠ＬＤ「サワイ」,dl
622976501,エゼロス配合錠ＨＤ「ＪＧ」,dl
622976601,エゼロス配合錠ＬＤ「ＪＧ」,dl
670000422,リバロ錠１ｍｇ（選）,dl
670000423,リバロ錠２ｍｇ（選）,dl
670001924,エパデールＳ９００　９００ｍｇ（選）,dl
670002123,ベザトールＳＲ錠２００ｍｇ（選）,dl
670002477,クレストール錠２．５ｍｇ（選）,dl
670002478,クレストール錠５ｍｇ（選）,dl
670003669,ロレルコ錠２５０ｍｇ（選）,dl
670004607,ユベラＮカプセル１００ｍｇ（選）,dl
670004868,ゼチーア錠１０ｍｇ（選）,dl
670008631,シンレスタール錠２５０ｍｇ（選）,dl
670407028,ベザトールＳＲ錠１００ｍｇ（選）,dl
670421343,エパデールＳ３００　３００ｍｇ（選）,dl
670421344,エパデールＳ６００　６００ｍｇ（選）,dl
670443013,リピトール錠５ｍｇ（選）,dl
670443014,リピトール錠１０ｍｇ（選）,dl
670454085,メバロチン錠５　５ｍｇ（選）,dl
670462015,リポバス錠１０　１０ｍｇ（選）,dl
670462016,リポバス錠２０　２０ｍｇ（選）,dl
670470012,ローコール錠１０ｍｇ（選）,dl
670470013,ローコール錠２０ｍｇ（選）,dl
670470014,ローコール錠３０ｍｇ（選）,dl
672090701,リピディル錠５３．３ｍｇ（選）,dl
672090801,リピディル錠８０ｍｇ（選）,dl
672096801,トライコア錠５３．３ｍｇ（選）,dl
672096901,トライコア錠８０ｍｇ（選）,dl
672180263,リポバス錠５　５ｍｇ（選）,dl
672180265,メバロチン錠１０　１０ｍｇ（選）,dl
672198801,ロトリガ粒状カプセル２ｇ（選）,dl
672239201,リバロＯＤ錠１ｍｇ（選）,dl
672239301,リバロＯＤ錠２ｍｇ（選）,dl
672287601,リバロＯＤ錠４ｍｇ（選）,dl
672441101,クレストールＯＤ錠２．５ｍｇ（選）,dl
672441201,クレストールＯＤ錠５ｍｇ（選）,dl
673390006,エパデールカプセル３００　３００ｍｇ（選）,dl
622971701,ビルダグリプチン錠５０ｍｇ「フェルゼン」,dm
622971801,ビルダグリプチン錠５０ｍｇ「日新」,dm
622973001,ビルダグリプチン錠５０ｍｇ「トーワ」,dm
622973901,ビルダグリプチン錠５０ｍｇ「サワイ」,dm
622974001,サキサグリプチン錠２．５ｍｇ「サワイ」,dm
622974101,サキサグリプチン錠５ｍｇ「サワイ」,dm
622975601,ビルダグリプチン錠５０ｍｇ「杏林」,dm
622976301,ビルダグリプチン錠５０ｍｇ「ＴＣＫ」,dm
622976701,ビルダグリプチン錠５０ｍｇ「ＪＧ」,dm
