医薬品コード,名称,薬価基準収載医薬品コード
622609402,トラセミドＯＤ錠４ｍｇ「ＴＥ」,2139009F3029
622609502,トラセミドＯＤ錠８ｍｇ「ＴＥ」,2139009F4025
622612000,カンデサルタンシレキセチル４ｍｇ錠（２）,2149040F6010
622612100,カンデサルタンシレキセチル８ｍｇ錠（２）,2149040F7016
622613400,テルミサルタン・アムロジピンベシル酸塩錠（１）,2149117F1017
622613500,テルミサルタン・アムロジピンベシル酸塩錠（２）,2149117F2013
622613600,テルミサルタン・ヒドロクロロチアジド錠（１）,2149113F1019
622613700,テルミサルタン・ヒドロクロロチアジド錠（２）,2149113F2015
622613800,テルミサルタン２０ｍｇ錠（１）,2149042F1017
622613900,テルミサルタン２０ｍｇ錠（２）,2149042F4016
622614000,テルミサルタン４０ｍｇ錠,2149042F2013
622614100,テルミサルタン８０ｍｇ錠,2149042F3010
622615100,バルサルタン・アムロジピンベシル酸塩錠,2149114F1013
622615200,バルサルタン４０ｍｇ錠（２）,2149041F6014
622615300,バルサルタン８０ｍｇ錠（２）,2149041F7010
622615400,バルサルタン１６０ｍｇ錠（２）,2149041F8017
622617500,ロサルタンカリウム・ヒドロクロロチアジド錠（１）,2149110F1015
622617600,ロサルタンカリウム・ヒドロクロロチアジド錠（２）,2149110F2011
622620101,イルアミクス配合錠ＬＤ「ＹＤ」,2149118F1070
622620201,イルアミクス配合錠ＨＤ「ＹＤ」,2149118F2077
622620301,オルメサルタンＯＤ錠１０ｍｇ「オーハラ」,2149044F5127
622620401,オルメサルタンＯＤ錠２０ｍｇ「オーハラ」,2149044F6123
622620501,オルメサルタンＯＤ錠４０ｍｇ「オーハラ」,2149044F7111
622622701,イルアミクス配合錠ＬＤ「ケミファ」,2149118F1100
622622801,イルアミクス配合錠ＨＤ「ケミファ」,2149118F2107
622625201,イルアミクス配合錠ＬＤ「ＴＣＫ」,2149118F1062
622625301,イルアミクス配合錠ＨＤ「ＴＣＫ」,2149118F2069
622625901,イルアミクス配合錠ＨＤ「日医工」,2149118F2166
622626701,イルアミクス配合錠ＬＤ「ＤＳＰＢ」,2149118F1038
622626801,イルアミクス配合錠ＨＤ「ＤＳＰＢ」,2149118F2034
622627501,イルアミクス配合錠ＨＤ「トーワ」,2149118F2158
622627601,イルアミクス配合錠ＬＤ「トーワ」,2149118F1151
622629301,イルアミクス配合錠ＬＤ「日医工」,2149118F1160
622631501,イルアミクス配合錠ＬＤ「杏林」,2149118F1097
622631601,イルアミクス配合錠ＨＤ「杏林」,2149118F2093
622631701,オルメサルタンＯＤ錠１０ｍｇ「杏林」,2149044F5135
622631801,オルメサルタンＯＤ錠２０ｍｇ「杏林」,2149044F6131
622631901,オルメサルタンＯＤ錠４０ｍｇ「杏林」,2149044F7120
622632001,イルアミクス配合錠ＬＤ「オーハラ」,2149118F1089
622632101,イルアミクス配合錠ＨＤ「オーハラ」,2149118F2085
622632301,イルアミクス配合錠ＬＤ「武田テバ」,2149118F1143
622632401,イルアミクス配合錠ＨＤ「武田テバ」,2149118F2140
622632601,イルアミクス配合錠ＨＤ「ファイザー」,2149118F2174
622632701,イルアミクス配合錠ＬＤ「ファイザー」,2149118F1178
622633601,イルアミクス配合錠ＬＤ「ＪＧ」,2149118F1054
622633701,イルアミクス配合錠ＨＤ「ＪＧ」,2149118F2050
622633801,イルベサルタンＯＤ錠５０ｍｇ「ＪＧ」,2149046F4030
622633901,イルベサルタンＯＤ錠１００ｍｇ「ＪＧ」,2149046F5037
622634001,イルベサルタンＯＤ錠２００ｍｇ「ＪＧ」,2149046F6033
622635301,イルアミクス配合錠ＨＤ「サンド」,2149118F2123
622635401,イルアミクス配合錠ＬＤ「サンド」,2149118F1127
622635501,イルアミクス配合錠ＨＤ「三和」,2149118F2131
622635601,イルアミクス配合錠ＬＤ「三和」,2149118F1135
622636701,テルミサルタン錠２０ｍｇ「フェルゼン」,2149042F1017
622636801,ニフェジピンＣＲ錠１０ｍｇ「三和」,2171014G3120
622636901,ニフェジピンＣＲ錠２０ｍｇ「三和」,2171014G4126
622637001,ニフェジピンＣＲ錠４０ｍｇ「三和」,2171014G5122
622637501,イルアミクス配合錠ＬＤ「サワイ」,2149118F1119
622637601,イルアミクス配合錠ＨＤ「サワイ」,2149118F2115
622639701,テルミサルタン錠４０ｍｇ「フェルゼン」,2149042F2013
622639801,テルミサルタン錠８０ｍｇ「フェルゼン」,2149042F3010
622641401,イルベサルタンＯＤ錠５０ｍｇ「オーハラ」,2149046F4049
622641501,イルベサルタンＯＤ錠１００ｍｇ「オーハラ」,2149046F5045
622641601,イルベサルタンＯＤ錠２００ｍｇ「オーハラ」,2149046F6041
622642501,イルアミクス配合錠ＬＤ「ＥＥ」,2149118F1046
622642601,イルアミクス配合錠ＨＤ「ＥＥ」,2149118F2042
622644401,カルベジロール錠１．２５ｍｇ「Ｍｅ」,2149032F3113
622644501,カルベジロール錠２．５ｍｇ「Ｍｅ」,2149032F4110
622644601,カルベジロール錠１０ｍｇ「Ｍｅ」,2149032F1161
622644701,カルベジロール錠２０ｍｇ「Ｍｅ」,2149032F2010
622652101,オルメサルタンＯＤ錠５ｍｇ「日医工」,2149044F8100
622663701,オルメサルタンＯＤ錠１０ｍｇ「ＪＧ」,2149044F5143
622663801,オルメサルタンＯＤ錠２０ｍｇ「ＪＧ」,2149044F6140
622663901,オルメサルタンＯＤ錠４０ｍｇ「ＪＧ」,2149044F7138
622664801,イルベサルタン錠５０ｍｇ「ＪＧ」,2149046F1147
622664901,イルベサルタン錠１００ｍｇ「ＪＧ」,2149046F2143
622665001,イルベサルタン錠２００ｍｇ「ＪＧ」,2149046F3140
622669401,ビソノテープ２ｍｇ,2149700S3020
622670101,ミネブロ錠１．２５ｍｇ,2149049F1027
622670201,ミネブロ錠２．５ｍｇ,2149049F2023
622670301,ミネブロ錠５ｍｇ,2149049F3020
620269701,フロセミド錠２０ｍｇ「テバ」,2139005F1087
620269809,フロセミド錠４０ｍｇ「テバ」,2139005F2440
620272101,フロセミド注２０ｍｇ「テバ」,2139401A2200
620307403,ジルチアゼム塩酸塩錠６０ｍｇ「日新」,2171006F2018
620348801,ニカルジピン塩酸塩錠２０ｍｇ「イセイ」,2149019F2014
621470601,ニソルジピン錠５ｍｇ「テバ」,2171019F1124
621471001,ニソルジピン錠１０ｍｇ「テバ」,2171019F2015
621782401,フロセミド注２０ｍｇシリンジ「テバ」　２ｍＬ,2139401G1036
622106802,ジルチアゼム塩酸塩錠３０ｍｇ「日新」,2171006F1372
622123502,ニカルジピン塩酸塩錠１０ｍｇ「イセイ」,2149019F1131
622309900,アラセプリル２５ｍｇ錠,2144003F2017
622310000,アラセプリル５０ｍｇ錠,2144003F3013
622310500,アロチノロール塩酸塩５ｍｇ錠,2123014F1019
622310600,アロチノロール塩酸塩１０ｍｇ錠,2123014F2015
622312300,カプトプリル１２．５ｍｇ錠,2144001F1011
622312500,カルテオロール塩酸塩５ｍｇ錠,2123005F1010
622314900,ジルチアゼム塩酸塩３０ｍｇ錠,2171006F1011
622315000,ジルチアゼム塩酸塩６０ｍｇ錠,2171006F2018
622315100,ジルチアゼム塩酸塩２００ｍｇ徐放カプセル,2171006N2012
622318700,ドキサゾシンメシル酸塩１ｍｇ錠,2149026F2014
622319700,ニカルジピン塩酸塩２０ｍｇ錠,2149019F2014
622319800,ニカルジピン塩酸塩４０ｍｇ徐放カプセル,2149019N2019
622320200,ニソルジピン１０ｍｇ錠,2171019F2015
622320400,ニフェジピン１％細粒,2171014C1010
622320500,ニフェジピン１０ｍｇカプセル,2171014M2011
622320600,ニフェジピン１０ｍｇ錠,2171014F1016
622320700,ニフェジピン１０ｍｇ徐放錠,2171014G1011
622321800,プラゾシン塩酸塩１ｍｇ錠,2149002F2019
622322800,プロプラノロール塩酸塩１０ｍｇ錠,2123008F1013
622323000,ベタキソロール塩酸塩５ｍｇ錠,2149031F1019
622323300,ベナゼプリル塩酸塩２．５ｍｇ錠,2144007F1019
622323400,ベナゼプリル塩酸塩５ｍｇ錠,2144007F2015
622324500,メトプロロール酒石酸塩４０ｍｇ錠,2149010F2013
622324800,ラベタロール塩酸塩１００ｍｇ錠,2149009F2010
622324900,リシノプリル５ｍｇ錠,2144006F1014
622327300,カンレノ酸カリウム１００ｍｇ注射用,2133400D1015
622327400,カンレノ酸カリウム２００ｍｇ注射用,2133400D2011
622328200,ニカルジピン塩酸塩１０ｍｇ１０ｍＬ注射液,2149400A2015
622328300,ニカルジピン塩酸塩２５ｍｇ２５ｍＬ注射液,2149400A3011
622333601,バルサルタン錠２０ｍｇ「ＫＯＧ」,2149041F1101
622333701,バルサルタン錠４０ｍｇ「ＫＯＧ」,2149041F2108
622333801,バルサルタン錠８０ｍｇ「ＫＯＧ」,2149041F3104
622333901,バルサルタン錠１６０ｍｇ「ＫＯＧ」,2149041F4100
622334001,ロサルヒド配合錠ＬＤ「ＫＯＧ」,2149110F1139
622340401,バルサルタン錠２０ｍｇ「明治」,2149041F1322
622340501,バルサルタン錠４０ｍｇ「明治」,2149041F2329
622340601,バルサルタン錠８０ｍｇ「明治」,2149041F3325
622340701,バルサルタン錠１６０ｍｇ「明治」,2149041F4321
622350801,バルサルタン錠２０ｍｇ「ＡＡ」,2149041F1039
622350901,バルサルタン錠４０ｍｇ「ＡＡ」,2149041F2035
622351001,バルサルタン錠８０ｍｇ「ＡＡ」,2149041F3031
622351101,バルサルタン錠１６０ｍｇ「ＡＡ」,2149041F4038
622351201,ロサルヒド配合錠ＬＤ「ＡＡ」,2149110F1058
620318903,ニフェジピンＬ錠１０ｍｇ「杏林」,2171014G1011
620320403,ニフェジピンＬ錠２０ｍｇ「杏林」,2171014G2018
621243501,エナラプリルマレイン酸塩錠２．５ｍｇ「サンド」,2144002F1016
621244101,エナラプリルマレイン酸塩錠５ｍｇ「アメル」,2144002F2012
621244202,エナラプリルマレイン酸塩錠５ｍｇ「ＭＥＥＫ」,2144002F2012
621244801,エナラプリルマレイン酸塩錠５ｍｇ「サンド」,2144002F2012
621365728,カプトプリル錠１２．５ｍｇ「ＫＮ」,2144001F1011
621365817,カプトプリル錠２５ｍｇ「ＫＮ」,2144001F2018
621399501,ビソプロロールフマル酸塩錠２．５ｍｇ「サンド」,2123016F1018
621400401,ビソプロロールフマル酸塩錠５ｍｇ「サンド」,2123016F2260
621401201,エナラプリルマレイン酸塩細粒１％「アメル」,2144002C1036
621641801,ドキサゾシン錠１ｍｇ「ＭＥＥＫ」,2149026F2014
621641901,ドキサゾシン錠２ｍｇ「ＭＥＥＫ」,2149026F3304
621730802,ベニジピン塩酸塩錠２ｍｇ「ＭＥＥＫ」,2171021F1016
621730902,ベニジピン塩酸塩錠４ｍｇ「ＭＥＥＫ」,2171021F2012
621749801,ベニジピン塩酸塩錠２ｍｇ「ＴＣＫ」,2171021F1016
621750401,ベニジピン塩酸塩錠４ｍｇ「ＴＣＫ」,2171021F2012
621751001,ベニジピン塩酸塩錠８ｍｇ「ＴＣＫ」,2171021F3019
621918601,ドキサゾシン錠０．５ｍｇ「ＭＥＥＫ」,2149026F1018
621918701,ドキサゾシン錠４ｍｇ「ＭＥＥＫ」,2149026F4254
621948102,ベニジピン塩酸塩錠８ｍｇ「ＭＥＥＫ」,2171021F3019
621975301,エナラプリルマレイン酸塩錠２．５ｍｇ「ＭＥＥＫ」,2144002F1016
621979802,エナラプリルマレイン酸塩錠１０ｍｇ「アメル」,2144002F3361
622028802,エナラプリルマレイン酸塩錠２．５ｍｇ「アメル」,2144002F1016
622039402,エナラプリルマレイン酸塩錠１０ｍｇ「サンド」,2144002F3019
622108002,エナラプリルマレイン酸塩錠１０ｍｇ「ＭＥＥＫ」,2144002F3353
622289402,ビソプロロールフマル酸塩錠０．６２５ｍｇ「サンド」,2123016F3010
622689200,アムロジピンベシル酸塩５ｍｇ口腔内崩壊錠,2171022F4010
622689300,イルベサルタン・アムロジピンベシル酸塩ＬＤ錠,2149118F1011
622689400,イルベサルタン・アムロジピンベシル酸塩ＨＤ錠,2149118F2018
622689500,イルベサルタン１００ｍｇ錠,2149046F2011
622689600,イルベサルタン２００ｍｇ錠,2149046F3018
622689700,エナラプリルマレイン酸塩５ｍｇ錠,2144002F2012
622690100,オルメサルタンメドキソミル５ｍｇ錠,2149044F3019
622690200,オルメサルタンメドキソミル５ｍｇ口腔内崩壊錠,2149044F8010
622690300,オルメサルタンメドキソミル１０ｍｇ錠,2149044F1016
622690400,オルメサルタンメドキソミル１０ｍｇ口腔内崩壊錠,2149044F5011
622690500,オルメサルタンメドキソミル２０ｍｇ錠,2149044F2012
622690600,オルメサルタンメドキソミル２０ｍｇ口腔内崩壊錠,2149044F6018
622690700,オルメサルタンメドキソミル４０ｍｇ錠,2149044F4015
622690800,オルメサルタンメドキソミル４０ｍｇ口腔内崩壊錠,2149044F7014
622691300,テルミサルタン４０ｍｇ口腔内崩壊錠,2149042F5012
622691600,バルサルタン・アムロジピンベシル酸塩口腔内崩壊錠,2149114F2010
622718800,カルテオロール塩酸塩５ｍｇ錠,2123005F1010
622718900,ピンドロール５ｍｇ錠,2123009F3010
622719000,アロチノロール塩酸塩５ｍｇ錠,2123014F1019
622719100,アロチノロール塩酸塩１０ｍｇ錠,2123014F2015
622719200,ビソプロロールフマル酸塩２．５ｍｇ錠,2123016F1018
622719300,ビソプロロールフマル酸塩０．６２５ｍｇ錠,2123016F3010
622721300,アゾセミド６０ｍｇ錠,2139008F1013
622721400,アゾセミド３０ｍｇ錠,2139008F2010
622721500,カプトプリル５％細粒,2144001C1015
622721600,カプトプリル１２．５ｍｇ錠,2144001F1011
622721700,エナラプリルマレイン酸塩２．５ｍｇ錠,2144002F1016
622721800,アラセプリル１２．５ｍｇ錠,2144003F1010
622721900,アラセプリル２５ｍｇ錠,2144003F2017
622722000,アラセプリル５０ｍｇ錠,2144003F3013
622722100,シラザプリル０．２５ｍｇ錠,2144005F1010
622722200,シラザプリル０．５ｍｇ錠,2144005F2016
622722300,シラザプリル１ｍｇ錠,2144005F3012
622722400,リシノプリル５ｍｇ錠,2144006F1014
622722500,リシノプリル１０ｍｇ錠,2144006F2010
622722600,ベナゼプリル塩酸塩２．５ｍｇ錠,2144007F1019
622722700,ベナゼプリル塩酸塩５ｍｇ錠,2144007F2015
622722800,ベナゼプリル塩酸塩１０ｍｇ錠,2144007F3011
622722900,トランドラプリル０．５ｍｇ錠,2144011F1015
622723000,トランドラプリル１ｍｇ錠,2144011F2011
622723100,ペリンドプリルエルブミン２ｍｇ錠,2144012F1010
622723200,ペリンドプリルエルブミン４ｍｇ錠,2144012F2016
622723300,ラベタロール塩酸塩５０ｍｇ錠,2149009F1014
622723400,ラベタロール塩酸塩１００ｍｇ錠,2149009F2010
622723500,メトプロロール酒石酸塩２０ｍｇ錠,2149010F1017
622723600,メトプロロール酒石酸塩４０ｍｇ錠,2149010F2013
622723700,ニカルジピン塩酸塩１０％散,2149019B1016
622723800,ニカルジピン塩酸塩１０ｍｇ錠,2149019F1018
622723900,ニカルジピン塩酸塩２０ｍｇ錠,2149019F2014
622724000,ニカルジピン塩酸塩２０ｍｇ徐放カプセル,2149019N1012
622724100,ニカルジピン塩酸塩４０ｍｇ徐放カプセル,2149019N2019
622724200,ニルバジピン２ｍｇ錠,2149022F1010
622724300,ニルバジピン４ｍｇ錠,2149022F2016
622724400,ドキサゾシンメシル酸塩０．５ｍｇ錠,2149026F1018
622724500,ドキサゾシンメシル酸塩１ｍｇ錠,2149026F2014
622724600,マニジピン塩酸塩５ｍｇ錠,2149027F1012
622724700,マニジピン塩酸塩１０ｍｇ錠,2149027F2019
622724800,マニジピン塩酸塩２０ｍｇ錠,2149027F3015
622724900,セリプロロール塩酸塩１００ｍｇ錠,2149029F1011
622725000,セリプロロール塩酸塩２００ｍｇ錠,2149029F2018
